id,Moeda,Preço,1h,24h,7d,30d,Volume 24h,Capitalização de Mercado,FDV,Cap/FDV
9166.0,Demole  DMLG,"R$ 0,0002045",0.2%,3.4%,1.7%,8.0%,R$ 510.895,"R$ 64.828,33",R$ 102.253,63.0
9167.0,CHILLA  CHILLA,"R$ 0,0000645",0.1%,3.6%,5.8%,25.8%,"R$ 301,02","R$ 64.819,24","R$ 64.819,24",10.0
9168.0,Romeo  ROMEO,"R$ 0,00008079",0.4%,2.3%,22.5%,14.2%,"R$ 78,48","R$ 64.806,73","R$ 64.806,73",10.0
9169.0,Proof of Presence  POP,"R$ 0,06611",0.4%,0.6%,3.3%,5.1%,"R$ 29,11","R$ 64.797,57","R$ 64.797,57",10.0
9170.0,LATENT ARENA  LATENT,"R$ 0,00007269",0.7%,3.5%,3.1%,3.0%,"R$ 85,47","R$ 64.796,55","R$ 72.661,71",89.0
9171.0,Kapi Plara  KAPI,"R$ 0,00006495",-,-,-,-,"R$ 6,97","R$ 64.756,90","R$ 64.756,90",10.0
9172.0,Velocimeter FLOW  FLOW,"R$ 0,0002381",-,0.1%,9.2%,7.0%,"R$ 11,48","R$ 64.671,93",R$ 150.032,43.0
9173.0,slurp  SLURP,"R$ 0,00006464",-,0.8%,13.0%,17.7%,"R$ 7,65","R$ 64.637,80","R$ 64.637,80",10.0
9174.0,Moji  MOJI,"R$ 0,00006464",-,-,-,-,"R$ 484,29","R$ 64.630,62","R$ 64.630,62",10.0
9175.0,Sheesh  $SHEESH,"R$ 0,00006436",0.1%,1.4%,18.4%,10.1%,"R$ 390,58","R$ 64.545,16","R$ 64.545,16",10.0
9176.0,Melania Wif Hat  MWH,"R$ 0,00006826",0.1%,2.3%,2.6%,13.3%,"R$ 30,68","R$ 64.512,12","R$ 64.512,12",10.0
9177.0,EXA  EXA,"R$ 0,0008387",0.7%,2.6%,37.6%,45.9%,"R$ 470,70","R$ 64.484,55",R$ 839.277,8.0
9178.0,SOLIDE  SOLIDE,"R$ 0,00006445",1.1%,21.4%,12.2%,-,"R$ 14.745,70","R$ 64.435,86","R$ 64.435,86",10.0
9179.0,Virus Protocol  VIRUS,"R$ 0,00006458",-,4.0%,7.9%,5.4%,"R$ 12,18","R$ 64.406,79","R$ 64.406,79",10.0
9180.0,Team Canguro  CANGURO,"R$ 0,00006447",-,-,-,-,"R$ 21,29","R$ 64.403,97","R$ 64.403,97",10.0
9181.0,Ser Alpha  SERALPHA,"R$ 0,00006439",0.7%,2.9%,4.8%,5.6%,"R$ 11,74","R$ 64.309,88","R$ 64.309,88",10.0
9182.0,Baskonia Fan Token  BKN,"R$ 0,002194",-,-,-,-,"R$ 25.709,11","R$ 64.300,63",R$ 206.934,31.0
9183.0,Wale  WALE,"R$ 0,00006426",-,-,-,-,"R$ 0,00","R$ 64.258,35","R$ 64.258,35",10.0
9184.0,MAMOON  MAMOON,"R$ 0,00006694",-,-,-,-,"R$ 20,30","R$ 64.250,85","R$ 66.928,74",96.0
9185.0,Metapro  MPRO,"R$ 0,003769",2.5%,3.6%,9.8%,30.2%,R$ 263.317,"R$ 64.130,30",R$ 279.264,23.0
9186.0,UPDOG  UPDOG,"R$ 0,00006459",-,-,-,-,"R$ 38,82","R$ 64.040,24","R$ 64.040,24",10.0
9187.0,King Assad Game  KING,"R$ 0,066402",-,-,-,-,"R$ 6,82","R$ 64.015,52","R$ 64.015,52",10.0
9188.0,Hasbulla's Chicken  CONOR,"R$ 0,00006399",-,-,-,-,"R$ 557,89","R$ 63.880,50","R$ 63.880,50",10.0
9189.0,Mubarak Sol  MUBARAK,"R$ 0,00006396",0.3%,2.6%,16.2%,43.3%,"R$ 789,17","R$ 63.768,03","R$ 63.768,03",10.0
9190.0,Hornt  HORNT,"R$ 0,00006377",-,0.4%,2.4%,32.3%,"R$ 105,54","R$ 63.766,70","R$ 63.766,70",10.0
9191.0,PandaFi  PFI,"R$ 0,00006364",0.1%,0.3%,2.0%,17.1%,"R$ 57,13","R$ 63.637,36","R$ 63.637,36",10.0
9192.0,Bionergy  BIO,"R$ 0,00006359",-,-,-,-,"R$ 12,73","R$ 63.593,37","R$ 63.593,37",10.0
9193.0,Cat Duck  CUCK,"R$ 0,00006325",0.1%,4.2%,4.8%,14.3%,"R$ 571,62","R$ 63.522,57","R$ 63.522,57",10.0
9194.0,Yuge Meme  YUGE,"R$ 0,00009187",-,-,-,-,"R$ 54,67","R$ 63.393,08","R$ 63.393,08",10.0
9195.0,Milo Token  MILO,"R$ 0,066336",-,-,-,-,"R$ 26,03","R$ 63.363,58","R$ 63.363,58",10.0
9196.0,First Meme  LOLCAT,"R$ 0,00006354",0.3%,0.1%,9.6%,55.5%,"R$ 1.080,11","R$ 63.318,30","R$ 63.318,30",10.0
9197.0,Museum Of Influencers  MOFI,"R$ 0,00006387",-,-,-,-,"R$ 75,62","R$ 63.235,09","R$ 63.235,09",10.0
9198.0,ShibSharks  SHSH,"R$ 0,00006633",-,-,-,-,"R$ 93,51","R$ 63.010,24","R$ 63.010,24",10.0
9199.0,BeraFi  BERAFI,"R$ 0,0003537",4.8%,20.0%,5.9%,34.8%,"R$ 5.153,89","R$ 62.984,67",R$ 282.989,22.0
9200.0,Longcat  LONG,"R$ 0,000063",-,-,-,-,"R$ 446,49","R$ 62.970,79","R$ 62.970,79",10.0
9201.0,TXNScan  TXN,"R$ 0,0006286",-,-,-,-,"R$ 216,16","R$ 62.864,34","R$ 62.864,34",10.0
9202.0,Wizard Cat  WIZARD,"R$ 0,00006276",-,-,-,-,"R$ 455,22","R$ 62.757,18","R$ 62.757,18",10.0
9203.0,Multichain Bridged DAI (Moonriver)  DAI,"R$ 0,08536",-,-,-,-,"R$ 0,9937","R$ 62.729,13","R$ 62.729,13",10.0
9204.0,Super President Trump 47  TRUMP47,"R$ 0,00006239",0.1%,1.4%,6.5%,24.5%,"R$ 438,73","R$ 62.674,25","R$ 62.674,25",10.0
9205.0,🔶  🔶,"R$ 0,00006267",-,-,-,-,"R$ 22.085,23","R$ 62.673,75","R$ 62.673,75",10.0
9206.0,Neuro Paranoid  NEURO,"R$ 0,00006224",0.1%,2.4%,8.4%,19.5%,"R$ 12,45","R$ 62.541,84","R$ 62.541,84",10.0
9207.0,CortexZero  CORTEXZERO,"R$ 0,00006252",-,-,-,-,"R$ 9,38","R$ 62.504,43","R$ 62.504,43",10.0
9208.0,Pou On Sui  POU,"R$ 0,05625",-,-,-,-,"R$ 35,36","R$ 62.500,93","R$ 62.500,93",10.0
9209.0,SATOSHI NAKAMOTO (SOL)  $GODFATHER,"R$ 0,00006242",-,-,-,-,"R$ 118,01","R$ 62.423,16","R$ 62.423,16",10.0
9210.0,Goatseus Act II  GOATSEUS,"R$ 0,0000624",-,-,-,-,"R$ 0,00","R$ 62.404,49","R$ 62.404,49",10.0
9211.0,Ping Dog  PING,"R$ 0,00006239",-,-,-,-,"R$ 75,49","R$ 62.374,34","R$ 62.374,34",10.0
9212.0,Samsara.Build  SAMS,"R$ 0,0006225",0.3%,6.1%,20.9%,11.4%,"R$ 2.874,69","R$ 62.348,97","R$ 62.348,97",10.0
9213.0,Bitcoin Cat  SASHA,"R$ 0,00006234",-,-,-,-,"R$ 935,07","R$ 62.338,21","R$ 62.338,21",10.0
9214.0,Miw Musk  MIW,"R$ 0,00006238",-,-,-,-,"R$ 11,31","R$ 62.331,67","R$ 62.331,67",10.0
9215.0,Battle Saga  BTL,"R$ 0,001582",-,-,-,-,"R$ 16,80","R$ 62.130,16",R$ 474.547,13.0
9216.0,Hippo Swap  HIPPO,"R$ 0,001704",-,-,-,-,"R$ 700,87","R$ 62.087,26",R$ 1.704.394,4.0
9217.0,Eddie Seal  EDSE,"R$ 0,00006207",-,-,-,-,"R$ 62,07","R$ 62.065,28","R$ 62.065,28",10.0
9218.0,TRUMP WIF EAR  WIFEAR,"R$ 0,00006246",-,-,-,-,"R$ 337,49","R$ 61.987,10","R$ 61.987,10",10.0
9219.0,Pavise  PAVISE,"R$ 0,00006164",0.1%,0.9%,2.1%,1.4%,"R$ 8,01","R$ 61.915,18","R$ 61.915,18",10.0
9220.0,BAKENEKO  BAKENEKO,"R$ 0,061099",-,-,-,-,"R$ 22,89","R$ 61.890,18","R$ 68.670,47",9.0
9221.0,Prometheum Prodigy  PMPY,"R$ 0,0001589",-,-,-,-,"R$ 101,95","R$ 61.868,54","R$ 98.469,49",63.0
9222.0,Crown  CRW,"R$ 0,00182",-,-,-,-,"R$ 444,60","R$ 61.722,51","R$ 76.427,17",81.0
9223.0,Nest Alpha Vault  NALPHA,"R$ 5,67",0.1%,0.5%,0.5%,-,"R$ 0,00","R$ 61.680,39","R$ 61.680,39",10.0
9224.0,Laser Shark  LS,"R$ 0,00006159",-,-,-,-,"R$ 671,87","R$ 61.589,34","R$ 61.589,34",10.0
9225.0,Yuna AI  YUNA,"R$ 0,00006144",-,0.2%,4.2%,4.1%,"R$ 17,12","R$ 61.423,23","R$ 61.423,23",10.0
9226.0,NUMCAT  NUM,"R$ 0,00006154",-,-,-,-,"R$ 40,72","R$ 61.396,23","R$ 61.396,23",10.0
9227.0,Kosher Katz  K,"R$ 0,0000614",-,-,-,-,"R$ 1.865,84","R$ 61.395,24","R$ 61.395,24",10.0
9228.0,Mozart  MOZART,"R$ 0,00006155",0.1%,3.9%,1.6%,13.6%,"R$ 34,87","R$ 61.394,14","R$ 61.394,14",10.0
9229.0,BOB  BOB,"R$ 0,00006124",0.4%,1.7%,18.8%,40.2%,"R$ 92,49","R$ 61.282,18","R$ 61.282,18",10.0
9230.0,wenlambo  WENLAMBO,"R$ 0,0006244",2.6%,86.5%,-,-,R$ 243.938,"R$ 61.243,99","R$ 61.243,99",10.0
9231.0,FRUG  FRUG,"R$ 0,00006203",0.4%,1.3%,0.6%,13.4%,"R$ 1.317,91","R$ 61.163,93","R$ 61.163,93",10.0
9232.0,Sudo Labs  SUDO,"R$ 0,06094",0.3%,0.9%,5.7%,29.6%,"R$ 61,71","R$ 61.010,87","R$ 61.010,87",10.0
9233.0,Rosie the Robot  ROSIE,"R$ 0,00006101",-,-,-,-,"R$ 87,23","R$ 60.931,66","R$ 60.931,66",10.0
9234.0,VORTEX  VRTX,"R$ 0,0007428",-,-,-,-,"R$ 92,82","R$ 60.909,14","R$ 66.108,71",92.0
9235.0,Fish Cat  FAT,"R$ 0,056072",0.0%,0.0%,0.0%,70.8%,"R$ 0,00","R$ 60.720,04","R$ 60.720,04",10.0
9236.0,Apicoin  API,"R$ 0,00006025",0.4%,7.7%,20.5%,80.2%,"R$ 2.151,25","R$ 60.542,80","R$ 60.542,80",10.0
9237.0,Pitty the Pitbull  PITTY,"R$ 0,00006054",-,-,-,-,"R$ 84,09","R$ 60.533,04","R$ 60.533,04",10.0
9238.0,BetMore Casino  BMR,"R$ 0,00006047",-,-,-,-,"R$ 89,59","R$ 60.470,57","R$ 60.470,57",10.0
9239.0,Barking Dog  BARK,"R$ 0,00006071",-,3.8%,6.4%,16.9%,"R$ 38,26","R$ 60.414,04","R$ 60.414,04",10.0
9240.0,Croco  $CROCO,"R$ 0,00006039",-,0.1%,1.4%,2.8%,"R$ 1.064,68","R$ 60.392,19","R$ 60.392,19",10.0
9241.0,vampAIre squid  VS,"R$ 0,00006037",-,-,-,-,"R$ 9,27","R$ 60.342,08","R$ 60.342,08",10.0
9242.0,Spectral Sight  SIGHT,"R$ 0,00006041",-,-,-,-,"R$ 38,95","R$ 60.337,93","R$ 60.337,93",10.0
9243.0,Jump Forever  JUMP4EVER,"R$ 0,075047",0.1%,1.3%,17.7%,97.1%,"R$ 23.264,55","R$ 60.306,59","R$ 80.492,90",75.0
9244.0,ETF Rocks  ETF,"R$ 0,00003718",0.3%,0.3%,38.3%,43.1%,"R$ 110,55","R$ 60.200,93","R$ 60.200,93",10.0
9245.0,Type Shit  TYPE,"R$ 0,00006011",1.4%,0.6%,8.1%,-,"R$ 1.351,93","R$ 60.090,94","R$ 60.090,94",10.0
9246.0,WenisCoin  WENIS,"R$ 0,00008001",-,-,-,-,"R$ 11,55","R$ 59.996,88","R$ 59.996,88",10.0
9247.0,LAWN  LAWN,"R$ 0,00005996",-,-,-,-,"R$ 9,33","R$ 59.964,97","R$ 59.964,97",10.0
9248.0,Equation  EQU,"R$ 0,05783",-,-,-,-,"R$ 6,33","R$ 59.932,33",R$ 125.147,48.0
9249.0,XNF  XNF,"R$ 0,0967",0.3%,2.1%,2.3%,27.3%,"R$ 490,57","R$ 59.879,71",R$ 323.241,19.0
9250.0,winston spider monkey  WINSTON,"R$ 0,0000599",-,-,-,-,"R$ 5,83","R$ 59.879,06","R$ 59.879,06",10.0
9251.0,Stressed Guy  STRESSGUY,"R$ 0,00005982",-,-,-,-,"R$ 402,70","R$ 59.822,79","R$ 59.822,79",10.0
9252.0,MANDY COIN  MANDY,"R$ 0,00005981",-,2.4%,5.8%,8.4%,"R$ 1.081,89","R$ 59.801,99","R$ 59.801,99",10.0
9253.0,dog with egg on head  EGG,"R$ 0,00005947",0.1%,2.5%,1.8%,3.3%,"R$ 874,39","R$ 59.672,69","R$ 59.672,69",10.0
9254.0,MacaronSwap  MCRN,"R$ 0,07234",-,-,-,-,"R$ 1.327,22","R$ 59.641,74",R$ 443.177,13.0
9255.0,CERBEROGE  CERBER,"R$ 0,09477",-,0.1%,12.6%,30.6%,"R$ 10,81","R$ 59.612,52","R$ 59.612,52",10.0
9256.0,McBROKEN  MCBROKEN,"R$ 0,00006017",-,-,-,-,"R$ 100,30","R$ 59.567,38","R$ 59.567,38",10.0
9257.0,Public Mint  MINT,"R$ 0,0005576",0.2%,18.6%,82.4%,73.6%,"R$ 606,98","R$ 59.478,48",R$ 139.579,43.0
9258.0,Swyft  SFT,"R$ 0,00006052",0.1%,2.8%,17.4%,9.3%,"R$ 61,69","R$ 59.463,87","R$ 60.768,93",98.0
9259.0,Kozue  KOZUE,"R$ 0,0002973",-,-,-,-,"R$ 1.226,93","R$ 59.459,55","R$ 59.459,55",10.0
9260.0,Waifu  $WAIFU,"R$ 0,00006221",0.4%,1.9%,4.5%,19.8%,"R$ 113,31","R$ 59.336,09","R$ 59.336,09",10.0
9261.0,NOT A CHILL GUY  PHILLIP,"R$ 0,00005926",0.4%,4.9%,16.2%,23.9%,"R$ 1.767,22","R$ 59.326,06","R$ 59.326,06",10.0
9262.0,Jill Boden  JILLBODEN,"R$ 0,0000593",-,-,-,-,"R$ 513,21","R$ 59.206,60","R$ 59.206,60",10.0
9263.0,dawg  DAWG,"R$ 0,00005894",0.2%,0.2%,1.1%,18.3%,"R$ 491,82","R$ 59.182,86","R$ 59.182,86",10.0
9264.0,DASH  DASH,"R$ 0,00005912",-,-,-,-,"R$ 71,81","R$ 59.122,42","R$ 59.122,42",10.0
9265.0,Scotcoin  SCOT,"R$ 0,0312",1.1%,0.1%,61.1%,92.2%,"R$ 26.795,33","R$ 59.117,16",R$ 7.800.739,1.0
9266.0,One Play  OP,"R$ 0,00005896",0.4%,0.4%,1.2%,23.1%,"R$ 171,04","R$ 59.111,64","R$ 59.111,64",10.0
9268.0,Momo v2  MOMO V2,"R$ 0,078412",0.2%,0.9%,0.3%,35.1%,"R$ 155,80","R$ 59.085,93","R$ 84.232,63",7.0
9269.0,Typen  TYPEN,"R$ 0,00006066",0.1%,2.2%,3.0%,17.3%,"R$ 15,77","R$ 59.073,32","R$ 60.888,50",97.0
9270.0,Frogo The Lord  FROGO,"R$ 0,00009112",0.3%,1.3%,0.4%,18.4%,"R$ 299,25","R$ 59.061,31","R$ 59.061,31",10.0
9267.0,RivusDAO  RIVUS,"R$ 0,0002003",0.4%,0.7%,1.9%,49.7%,"R$ 15,92","R$ 59.047,91",R$ 197.884,3.0
9271.0,White Mountain Ermine  ERMINE,"R$ 0,00005872",0.1%,1.8%,5.5%,3.8%,"R$ 16,11","R$ 58.980,34","R$ 58.980,34",10.0
9272.0,Mande Network  MAND,"R$ 0,005896",-,-,-,-,"R$ 55,90","R$ 58.960,12",R$ 589.601,1.0
9273.0,BitcoinSoV  BSOV,"R$ 0,01589",0.5%,0.9%,3.2%,18.3%,"R$ 91,05","R$ 58.914,32",R$ 332.755,18.0
9274.0,DogeX  DOGEX,"R$ 0,00005892",-,-,-,-,"R$ 132,46","R$ 58.893,51","R$ 58.893,51",10.0
9275.0,Cool  COOL,"R$ 0,00005884",-,-,-,-,"R$ 17,95","R$ 58.836,00","R$ 58.836,00",10.0
9276.0,The Omnipotence  OMN,"R$ 0,00005852",0.1%,3.0%,8.5%,0.7%,"R$ 5,96","R$ 58.791,22","R$ 58.791,22",10.0
9277.0,LAIFU  LAIFU,"R$ 0,00005856",0.1%,1.5%,6.5%,25.4%,"R$ 10,97","R$ 58.730,14","R$ 58.730,14",10.0
9278.0,feg  FEG,"R$ 0,00005877",-,-,-,-,"R$ 19,49","R$ 58.714,60","R$ 58.714,60",10.0
9279.0,TOCO  TOCO,"R$ 0,0000678",0.3%,0.2%,1.6%,8.8%,"R$ 667,03","R$ 58.674,07","R$ 58.674,07",10.0
9280.0,Komet  KOMET,"R$ 0,052042",-,-,-,-,"R$ 33,12","R$ 58.615,78","R$ 58.615,78",10.0
9281.0,Poshi World  POSHI,"R$ 0,00005856",-,-,-,-,"R$ 278,60","R$ 58.555,29","R$ 58.555,29",10.0
9282.0,Mare Finance  MARE,"R$ 0,0009339",-,-,-,-,"R$ 5,67","R$ 58.360,73","R$ 93.385,08",62.0
9283.0,Pineapple Cat  PCAT,"R$ 0,0000583",-,-,-,-,"R$ 29,42","R$ 58.303,88","R$ 58.303,88",10.0
9284.0,dancing triangle  TRIANGLE,"R$ 0,00005899",-,-,-,-,"R$ 479,78","R$ 58.254,39","R$ 58.254,39",10.0
9285.0,Filecoin Standard Full Hashrate  SFIL,"R$ 0,02911",-,-,-,-,"R$ 0,00","R$ 58.210,02","R$ 72.762,53",8.0
9286.0,Doggo  DOGGO,"R$ 0,00005824",-,-,-,-,"R$ 44,49","R$ 58.209,15","R$ 58.209,15",10.0
9287.0,$ilence  $ILENCE,"R$ 0,00005814",-,-,-,-,"R$ 66,86","R$ 58.139,40","R$ 58.139,31",10.0
9288.0,what if  IF,"R$ 0,00005792",0.1%,4.9%,12.4%,22.8%,"R$ 12.055,43","R$ 58.096,19","R$ 58.096,19",10.0
9289.0,Duckey  DUCKEY,"R$ 0,061381",-,0.7%,6.0%,92.0%,"R$ 45,27","R$ 58.079,16","R$ 58.079,16",10.0
9290.0,FindMe  FINDME,"R$ 0,0005835",-,0.5%,2.1%,17.9%,"R$ 143,84","R$ 58.038,15","R$ 58.038,15",10.0
9291.0,UBS USD Money Market Investment Fund Token  UMINT,"R$ 579,96",0.2%,0.5%,0.6%,0.0%,"$0,00","R$ 57.996,10","R$ 57.996,10",10.0
9292.0,Dungeon Arena  DUN,"R$ 0,00006261",0.5%,1.7%,3.5%,65.8%,"R$ 7,85","R$ 57.984,35","R$ 57.984,35",10.0
9293.0,Petcoin  PET,"R$ 0,0006361",-,-,-,-,"R$ 18,17","R$ 57.933,76","R$ 92.012,10",63.0
9294.0,Sharp AI [OLD]  SHARP,"R$ 0,00005792",-,-,-,-,"R$ 144,30","R$ 57.922,32","R$ 57.922,32",10.0
9295.0,Degen.Food  DEGEN,"R$ 0,0005785",-,-,-,-,"R$ 150,00","R$ 57.848,49","R$ 57.848,49",10.0
9296.0,burnt.fun  BURNT,"R$ 0,00005782",-,-,-,-,"R$ 8,53","R$ 57.815,72","R$ 57.815,72",10.0
9297.0,Birdie  $BIRDIE,"R$ 0,00007209",-,-,-,-,"R$ 315,94","R$ 57.657,74","R$ 57.657,74",10.0
9298.0,CRINGE  CRINGE,"R$ 0,00005768",-,-,-,-,"R$ 114,75","R$ 57.616,46","R$ 57.616,46",10.0
9299.0,1984  1984,"R$ 0,00006979",-,-,-,-,"R$ 16,30","R$ 57.575,50","R$ 59.320,21",97.0
9300.0,Hazel  HAZEL,"R$ 0,00005757",-,-,-,-,"R$ 37,42","R$ 57.568,44","R$ 57.568,44",10.0
9301.0,Unreal AI  UNREAL,"R$ 0,05745",-,-,-,-,"R$ 65,23","R$ 57.452,13","R$ 57.452,13",10.0
9302.0,GENESIS  GENESIS,"R$ 0,0000574",-,-,-,-,"R$ 41,88","R$ 57.398,69","R$ 57.398,69",10.0
9303.0,ChinCHILLa  CHILLA,"R$ 0,00005804",-,-,-,-,"R$ 27,22","R$ 57.392,58","R$ 57.392,58",10.0
9304.0,gugu  GUGU,"R$ 0,00005742",-,-,-,-,"R$ 45,27","R$ 57.392,52","R$ 57.392,52",10.0
9305.0,Holi  HOLI,"R$ 0,00005729",0.8%,1.1%,4.1%,2.3%,"R$ 57,29","R$ 57.249,56","R$ 57.249,56",10.0
9306.0,Baolong the Enemy of Nailong  BAOLONG,"R$ 0,0000572",-,-,-,-,"R$ 1.733,43","R$ 57.193,76","R$ 57.193,76",10.0
9307.0,Xena Finance  XEN,"R$ 0,00007749",9.5%,9.4%,4.1%,303.1%,"R$ 671,52","R$ 57.169,18","R$ 77.491,23",74.0
9308.0,Minty Girl  MINTYGIRL,"R$ 0,00005926",-,-,-,-,"R$ 6,04","R$ 57.136,81","R$ 58.873,23",97.0
9309.0,How Did You Make It?  CRYPTO,"R$ 0,00005788",0.1%,8.1%,88.3%,83.4%,"R$ 3.634,00","R$ 57.065,64","R$ 58.059,99",98.0
9310.0,Blue Guy  BLUE,"R$ 0,00005705",-,1.6%,11.6%,39.4%,"R$ 69,58","R$ 57.047,15","R$ 57.047,15",10.0
9311.0,Baobao  BAOBAO,"R$ 0,00005716",-,-,-,-,"R$ 9,05","R$ 57.016,93","R$ 57.016,93",10.0
9312.0,Beta  BETA,"R$ 0,00005707",-,-,-,-,"R$ 27,91","R$ 56.950,61","R$ 56.950,61",10.0
9313.0,WaiFU  WAIFU,"R$ 0,00006067",-,-,-,-,"R$ 121,34","R$ 56.925,21","R$ 60.664,31",94.0
9314.0,PLUTO  PLUTO,"R$ 0,00005677",-,3.2%,1.8%,20.5%,"R$ 39,80","R$ 56.743,66","R$ 56.743,66",10.0
9315.0,APED  APED,"R$ 0,00006085",-,-,-,-,"R$ 41,32","R$ 56.730,51","R$ 56.730,51",10.0
9316.0,Pungu  PUNGU,"R$ 0,00005673",-,-,-,-,"R$ 98,39","R$ 56.728,51","R$ 56.728,51",10.0
9317.0,Wolt  WOLT,"R$ 0,091344",0.3%,0.3%,20.9%,9.7%,"R$ 284,90","R$ 56.565,34","R$ 56.565,34",10.0
9318.0,Anti-Goatse  AG,"R$ 0,00005659",-,-,-,-,"R$ 114,76","R$ 56.547,58","R$ 56.547,58",10.0
9319.0,Bonk wif glass  BONG,"R$ 0,075648",-,-,-,-,"R$ 52,28","R$ 56.482,73","R$ 56.482,73",10.0
9320.0,alpha humans  CUMS,"R$ 0,00005655",-,-,-,-,"R$ 8,22","R$ 56.476,90","R$ 56.476,90",10.0
9321.0,Alman  ALMAN,"R$ 0,0000565",-,-,-,-,"R$ 6,03","R$ 56.466,72","R$ 56.466,72",10.0
9322.0,Electric Dog Modish  EDM,"R$ 0,00005618",0.1%,0.0%,8.6%,4.4%,"R$ 440,96","R$ 56.446,53","R$ 56.446,53",10.0
9323.0,VIBE  $VIBE,"R$ 0,00005649",-,1.7%,11.3%,13.2%,"R$ 1.336,70","R$ 56.419,73","R$ 56.419,73",10.0
9324.0,SquaresAI  SQUARES,"R$ 0,0009939",-,-,-,-,"R$ 46,38","R$ 56.255,85","R$ 99.387,70",57.0
9325.0,Never Go Full  RETARD,"R$ 0,065627",-,-,-,-,"R$ 5,76","R$ 56.242,33","R$ 56.242,33",10.0
9326.0,FLOPPA  FLOPPA,"R$ 0,00005626",0.5%,2.6%,6.7%,3.6%,"R$ 309,07","R$ 56.221,21","R$ 56.221,21",10.0
9327.0,Bald World Order  BALD,"R$ 0,00005612",-,-,-,-,"R$ 17,07","R$ 56.116,92","R$ 56.116,92",10.0
9328.0,Revolve Games  RPG,"R$ 0,0007432",-,-,-,-,"R$ 18,87","R$ 56.021,18","R$ 70.606,60",79.0
9329.0,Take the L  L,"R$ 0,00006008",-,-,-,-,"R$ 13,72","R$ 55.953,61","R$ 55.953,61",10.0
9330.0,Diskneeplus  DISKNEE,"R$ 0,00005633",-,-,-,-,"R$ 33,09","R$ 55.761,45","R$ 55.761,45",10.0
9331.0,Snowball  SNOB,"R$ 0,01013",0.1%,3.9%,2.2%,60.0%,"R$ 114,25","R$ 55.646,07",R$ 180.400,31.0
9332.0,So Much Higher  SMH,"R$ 0,00005554",-,-,-,-,"R$ 429,48","R$ 55.535,86","R$ 55.535,86",10.0
9333.0,LIL BUB  BUB,"R$ 0,00005507",0.1%,1.6%,6.5%,17.2%,"R$ 56,82","R$ 55.330,75","R$ 55.330,75",10.0
9334.0,Baby Monkey  BONKEY,"R$ 0,00005534",-,-,-,-,"R$ 40,68","R$ 55.320,87","R$ 55.320,87",10.0
9335.0,giggleched  CHED,"R$ 0,0000607",-,-,-,-,"R$ 1.643,44","R$ 55.234,92","R$ 55.234,92",10.0
9336.0,Let me do it for you  NOSE,"R$ 0,00005667",-,-,-,-,"R$ 170,42","R$ 55.226,84","R$ 56.538,31",98.0
9337.0,Judgment AI  JMTAI,"R$ 0,0001248",-,-,-,-,"R$ 0,00","R$ 55.148,94",R$ 123.524,45.0
9338.0,GoodMorning  GM,"R$ 0,00006225",1.0%,3.1%,1.6%,9.2%,R$ 786.162,"R$ 55.089,34","R$ 55.089,34",10.0
9339.0,Earn Network  EARN,"R$ 0,00009187",0.1%,4.7%,7.1%,30.1%,R$ 519.503,"R$ 55.075,01",R$ 918.698,6.0
9340.0,ΩMΣGA  $ΩMΣGA,"R$ 0,00005491",-,-,-,-,"R$ 42,73","R$ 54.842,73","R$ 54.842,73",10.0
9341.0,Jackpot on Solana  JACKPOT,"R$ 0,00005484",-,-,-,-,"R$ 45,03","R$ 54.842,16","R$ 54.842,16",10.0
9342.0,uwu  UWU,"R$ 0,00005496",-,-,-,-,"R$ 17,78","R$ 54.805,13","R$ 54.805,13",10.0
9343.0,Watercoin  WATER,"R$ 0,0000559",0.4%,5.3%,7.8%,-,"R$ 427,63","R$ 54.783,70","R$ 54.783,70",10.0
9344.0,Licker  LICKER,"R$ 0,00005635",-,-,-,-,"R$ 18,70","R$ 54.664,06","R$ 54.664,06",10.0
9345.0,REIKO  REIKO,"R$ 0,00005461",-,-,-,-,"R$ 15,62","R$ 54.572,52","R$ 54.572,52",10.0
9346.0,Kimchi  KIMCHI,"R$ 0,00007881",-,-,-,-,"R$ 57,70","R$ 54.378,57","R$ 54.378,57",10.0
9347.0,SUKI  SUKI,"R$ 0,0002958",-,-,-,-,"R$ 14,31","R$ 54.370,34","R$ 54.370,34",10.0
9348.0,Moon Market  MOON,"R$ 0,00005737",-,-,-,-,"R$ 22,78","R$ 54.368,41","R$ 54.368,12",10.0
9350.0,FIRA  FIRA,"R$ 0,002252",-,-,-,-,"R$ 1,62","R$ 54.206,24",R$ 225.158,24.0
9349.0,Seal  SEAL,"R$ 0,05412",0.7%,1.3%,20.6%,98.4%,"R$ 50,61","R$ 54.113,80","R$ 54.113,80",10.0
9351.0,Odin  ODIN,"R$ 0,0000541",-,-,-,-,"R$ 12,04","R$ 54.041,90","R$ 54.041,27",10.0
9352.0,The Dev is a Baby  BBYDEV,"R$ 0,00005794",-,-,-,-,"R$ 161,99","R$ 54.016,93","R$ 54.016,93",10.0
9353.0,Surfing Coco  COCO,"R$ 0,00006816",-,-,-,-,"R$ 117,46","R$ 53.971,96","R$ 53.971,96",10.0
9354.0,Suirtle  SUIRTLE,"R$ 0,055394",-,-,-,-,"R$ 0,00","R$ 53.935,27","R$ 53.935,27",10.0
